Full_car_name;Fuel_type;Total_consumption;Power_(HP);Displacement_(ccm);Vehicle_tax_/_year_(may_vary_due_to_WLTP_conversion);CO2_efficiency_class;Engine_type;Maximum_output_in_kW_(system_output);Maximum_output_in_PS_(system_output);Torque_(system_performance);Number_of_gears;Number_of_cylinders_(combustion_engine);Number_of_valves_(combustion_engine);Displacement_(combustion_engine);Maximum_power_at_rpm._(Combustion_engine);Maximum_torque_at_rpm._(Combustion_engine);Length_(mm);Width_(mm);Height_(mm);Luggage__volume_normal;Curb_weight_(kg);Gross_weight_(kg);Payload_(kg);Body_type;Number_of_doors;Number_of_seats_normal;Acceleration_(s);Top_speed_(km/h);CO2_emissions_(NEFZ);Gas_tank_size
BMW_340i_Gran_Turismo_Sport_Line_Steptronic;Super Plus;7.0;326;2998;192 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;5.1 ;250;161;60.0 
BMW_340i_Gran_Turismo_Sport_Line_xDrive_Steptronic;Super Plus;7.4;326;2998;210 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1800;2295;495;Schrägheck;5;5;5.0 ;250;170;60.0 
BMW_340i_Gran_Turismo_Luxury_Line_Steptronic;Super Plus;7.0;326;2998;192 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;5.1 ;250;161;60.0 
BMW_340i_Gran_Turismo_Luxury_Line_xDrive_Steptronic;Super Plus;7.4;326;2998;210 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1800;2295;495;Schrägheck;5;5;5.0 ;250;170;60.0 
BMW_340i_Gran_Turismo_M_Sport_Steptronic;Super Plus;7.0;326;2998;192 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1735;2230;495;Schrägheck;5;5;5.1 ;250;161;60.0 
BMW_340i_Gran_Turismo_M_Sport_xDrive_Steptronic;Super Plus;7.4;326;2998;210 Euro;C;Otto;240;326;450;8;6;4;2998;5500;1380;4824;1828;1508;520;1800;2295;495;Schrägheck;5;5;5.0 ;250;170;60.0 
BMW_318d_Gran_Turismo_;Diesel;4.5;150;1995;234 Euro;A;Diesel;110;150;320;6;4;4;1995;4000;1500;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;9.3 ;210;117;57.0 
BMW_318d_Gran_Turismo_Steptronic;Diesel;4.3;150;1995;224 Euro;A+;Diesel;110;150;320;8;4;4;1995;4000;1500;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;9.2 ;210;112;57.0 
BMW_318d_Gran_Turismo_Advantage;Diesel;4.5;150;1995;234 Euro;A;Diesel;110;150;320;6;4;4;1995;4000;1500;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;9.3 ;210;117;57.0 
BMW_318d_Gran_Turismo_Advantage_Steptronic;Diesel;4.3;150;1995;224 Euro;A+;Diesel;110;150;320;8;4;4;1995;4000;1500;4824;1828;1508;520;1670;2165;495;Schrägheck;5;5;9.2 ;210;112;57.0 
BMW_318d_Gran_Turismo_Sport_Line;Diesel;4.6;150;1995;242 Euro;A;Diesel;110;150;320;6;4;4;1995;4000;1500;4824;1828;1508;520;1645;2140;495;Schrägheck;5;5;9.3 ;210;121;57.0 
